model,customer_id,feature,shap_value,feature_value,shap_abs,feature_importance,jitter
LogisticRegression,62,log_Frozen,-0.28285825764789285,1.1074287338857423,0.28285825764789285,0.20447797910987936,-0.00015227671205023108
LogisticRegression,62,log_Detergents_Paper,-0.6122906590306141,-0.5271432511379261,0.6122906590306141,1.0837102343622873,-0.16202267475417212
LogisticRegression,62,log_Delicassen,0.027786739115590472,0.24550985981507728,0.027786739115590472,0.12095191443228182,0.13031685361974799
LogisticRegression,62,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,-0.13962533773613145
LogisticRegression,62,Region_3,0.10118067870446866,0.6264224319827152,0.10118067870446866,0.13838905732482165,0.14521056064349752
LogisticRegression,63,log_Fresh,-0.001759201184659941,0.3944675474288823,0.001759201184659941,0.0026520304743115177,-0.12214349592793834
LogisticRegression,63,log_Milk,0.3445381754311873,0.5338410495913274,0.3445381754311873,0.4417338383535025,0.14435395928653072
LogisticRegression,63,log_Grocery,0.13896494162156584,0.17218490510739243,0.13896494162156584,0.6590026752781761,-0.12609717793768044
LogisticRegression,63,log_Frozen,-0.34191527329917165,1.346055298994824,0.34191527329917165,0.20447797910987936,0.157559149038704
LogisticRegression,63,log_Detergents_Paper,0.17547579013397702,0.041565755418527646,0.17547579013397702,1.0837102343622873,0.1819669779101742
LogisticRegression,63,log_Delicassen,0.11466787179820084,0.7710176391569564,0.11466787179820084,0.12095191443228182,-0.11870223839092726
LogisticRegression,63,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,-0.14132587270581057
LogisticRegression,63,Region_3,-0.22520860743897858,-1.5963668427946611,0.22520860743897858,0.13838905732482165,-0.047030950773696484
LogisticRegression,64,log_Fresh,0.0015113753973515702,-0.48462326283226237,0.0015113753973515702,0.0026520304743115177,0.1025177439749882
LogisticRegression,64,log_Milk,-0.5382732799344269,-0.9767367207318949,0.5382732799344269,0.4417338383535025,0.16103886232663506
LogisticRegression,64,log_Grocery,-0.7808883116870943,-0.8708465047503197,0.7808883116870943,0.6590026752781761,-0.16785743868409228
LogisticRegression,64,log_Frozen,-0.08781180750297596,0.3193214460127653,0.08781180750297596,0.20447797910987936,0.14363239869760985
LogisticRegression,64,log_Detergents_Paper,-1.0236895341873016,-0.824142756304614,1.0236895341873016,1.0837102343622873,-0.07765224869833123
LogisticRegression,64,log_Delicassen,-0.10629853054863031,-0.5655160802024514,0.10629853054863031,0.12095191443228182,-0.19962777736296708
LogisticRegression,64,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,0.12294341647410006
LogisticRegression,64,Region_3,0.10118067870446866,0.6264224319827152,0.10118067870446866,0.13838905732482165,0.08450274301437666
LogisticRegression,65,log_Fresh,0.00694655305599601,-1.9455322530484085,0.00694655305599601,0.0026520304743115177,-0.0568218759825124
LogisticRegression,65,log_Milk,0.48085764397845066,0.7670971515576187,0.48085764397845066,0.4417338383535025,-0.15628275568821395
LogisticRegression,65,log_Grocery,0.9023645490044769,1.0378118580037987,0.9023645490044769,0.6590026752781761,-0.18094749293157092
LogisticRegression,65,log_Frozen,0.24522390338598504,-1.02634708924403,0.24522390338598504,0.20447797910987936,0.15167458649959065
LogisticRegression,65,log_Detergents_Paper,1.9066893581908515,1.29137367687898,1.9066893581908515,1.0837102343622873,-0.17917917640522166
LogisticRegression,65,log_Delicassen,-0.13484181088885946,-0.7381624926464823,0.13484181088885946,0.12095191443228182,0.09580990657793875
LogisticRegression,65,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,0.1629291249161578
LogisticRegression,65,Region_3,0.10118067870446866,0.6264224319827152,0.10118067870446866,0.13838905732482165,0.11870436996912886
LogisticRegression,66,log_Fresh,-0.004367626026156575,1.095580103553857,0.004367626026156575,0.0026520304743115177,-0.09869434635786832
LogisticRegression,66,log_Milk,0.8992835848010196,1.483065347134991,0.8992835848010196,0.4417338383535025,0.0927269719618361
LogisticRegression,66,log_Grocery,0.11221175309360423,0.14184917943795727,0.11221175309360423,0.6590026752781761,-0.13880382008701184
LogisticRegression,66,log_Frozen,-0.45685483877236405,1.810481640243654,0.45685483877236405,0.20447797910987936,-0.0756418345720046
LogisticRegression,66,log_Detergents_Paper,-0.45400098316735227,-0.41286983367542346,0.45400098316735227,1.0837102343622873,-0.1118599143560653
LogisticRegression,66,log_Delicassen,0.036894815329343696,0.3006008186617045,0.036894815329343696,0.12095191443228182,0.16984763215771848
LogisticRegression,66,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,-0.051146898680692526
LogisticRegression,66,Region_3,0.10118067870446866,0.6264224319827152,0.10118067870446866,0.13838905732482165,-0.07851297987930339
LogisticRegression,67,log_Fresh,-0.0008927952261675614,0.16158826851051178,0.0008927952261675614,0.0026520304743115177,-0.08969970846589966
LogisticRegression,67,log_Milk,-0.9552861496965862,-1.690287011875916,0.9552861496965862,0.4417338383535025,-0.06027026745665531
LogisticRegression,67,log_Grocery,-0.12207522651503347,-0.1238113243147034,0.12207522651503347,0.6590026752781761,-0.0722637869550394
LogisticRegression,67,log_Frozen,-0.3722469499169389,1.4686138760830403,0.3722469499169389,0.20447797910987936,-0.06875311887355973
LogisticRegression,67,log_Detergents_Paper,-1.2447471587273653,-0.9837299819058437,1.2447471587273653,1.0837102343622873,0.1363165576929316
LogisticRegression,67,log_Delicassen,-0.37364271610609745,-2.182569690512804,0.37364271610609745,0.12095191443228182,0.0049818317774603105
LogisticRegression,67,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,0.15955069167170954
LogisticRegression,67,Region_3,0.10118067870446866,0.6264224319827152,0.10118067870446866,0.13838905732482165,-0.15481139617790998
LogisticRegression,68,log_Fresh,-0.005210917148470023,1.3222463984444717,0.005210917148470023,0.0026520304743115177,0.17483723560349612
LogisticRegression,68,log_Milk,0.24953559726163108,0.37128223611637984,0.24953559726163108,0.4417338383535025,-0.16878460312795385
LogisticRegression,68,log_Grocery,0.43164412758088755,0.5040569541207617,0.43164412758088755,0.6590026752781761,-0.10029879255169055
LogisticRegression,68,log_Frozen,-0.28851242987130976,1.1302750575837792,0.28851242987130976,0.20447797910987936,-0.07430588231500992
LogisticRegression,68,log_Detergents_Paper,0.5830401795488974,0.3357970459967828,0.5830401795488974,1.0837102343622873,-0.1461475621255931
LogisticRegression,68,log_Delicassen,0.3582193134169558,2.244158852775165,0.3582193134169558,0.12095191443228182,0.036156234633319795
LogisticRegression,68,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,-0.01785000746505294
LogisticRegression,68,Region_3,0.10118067870446866,0.6264224319827152,0.10118067870446866,0.13838905732482165,-0.0769063364483189
LogisticRegression,69,log_Fresh,-0.005057438709987474,1.280993279472936,0.005057438709987474,0.0026520304743115177,0.04516407969157504
LogisticRegression,69,log_Milk,0.11455869050047443,0.14032339023693702,0.11455869050047443,0.4417338383535025,-0.13182509115962762
LogisticRegression,69,log_Grocery,0.17504841769904655,0.21310034329308833,0.17504841769904655,0.6590026752781761,0.10466670524909993
LogisticRegression,69,log_Frozen,0.18925648669261005,-0.8002043988915492,0.18925648669261005,0.20447797910987936,0.018715340565457123
LogisticRegression,69,log_Detergents_Paper,0.9833348605065265,0.624780145719632,0.9833348605065265,1.0837102343622873,0.0766579351933313
LogisticRegression,69,log_Delicassen,0.04894642350215104,0.3734959761353829,0.04894642350215104,0.12095191443228182,0.07335531578382848
LogisticRegression,69,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,-0.11569089319012194
LogisticRegression,69,Region_3,0.10118067870446866,0.6264224319827152,0.10118067870446866,0.13838905732482165,-0.06894651734358317
LogisticRegression,70,log_Fresh,-0.0014460091131751585,0.31028536579056387,0.0014460091131751585,0.0026520304743115177,-0.0432617894115544
LogisticRegression,70,log_Milk,-0.666291348193998,-1.1957883052319405,0.666291348193998,0.4417338383535025,0.004871803236534078
LogisticRegression,70,log_Grocery,-0.5343453273596949,-0.5912887865941097,0.5343453273596949,0.6590026752781761,-0.10630877528612107
LogisticRegression,70,log_Frozen,-0.2208326708254597,0.8568073205093985,0.2208326708254597,0.20447797910987936,0.07551070977156654
LogisticRegression,70,log_Detergents_Paper,-1.1612358705184276,-0.9234410196075373,1.1612358705184276,1.0837102343622873,-0.1496583894433329
LogisticRegression,70,log_Delicassen,-0.13739168464019721,-0.7535856167620806,0.13739168464019721,0.12095191443228182,-0.16359071232463673
LogisticRegression,70,Region_2,0.6531534795622134,2.8916607905595657,0.6531534795622134,0.13276562046259496,-0.09091899313170258
LogisticRegression,70,Region_3,-0.22520860743897858,-1.5963668427946611,0.22520860743897858,0.13838905732482165,-0.0502103831602459
LogisticRegression,71,log_Fresh,-0.0035347871338047275,0.8717232396842182,0.0035347871338047275,0.0026520304743115177,-0.17502116772876297
LogisticRegression,71,log_Milk,0.007964247843165462,-0.042070250601625336,0.007964247843165462,0.4417338383535025,0.05865922326378126
LogisticRegression,71,log_Grocery,-0.9376880037899856,-1.0486433471608505,0.9376880037899856,0.6590026752781761,0.15238828548604755
LogisticRegression,71,log_Frozen,-0.08555012868158153,0.31018287640206704,0.08555012868158153,0.20447797910987936,0.1158233776939091
LogisticRegression,71,log_Detergents_Paper,-1.1835843634412686,-0.9395749755809878,1.1835843634412686,1.0837102343622873,-0.18395640904300004
LogisticRegression,71,log_Delicassen,0.13984064041414307,0.9232772302418975,0.13984064041414307,0.12095191443228182,-0.189024582321523
LogisticRegression,71,Region_2,0.6531534795622134,2.8916607905595657,0.6531534795622134,0.13276562046259496,-0.10665014528464418
LogisticRegression,71,Region_3,-0.22520860743897858,-1.5963668427946611,0.22520860743897858,0.13838905732482165,-0.1019499253046706
LogisticRegression,72,log_Fresh,0.0014619391140984804,-0.47133539715735756,0.0014619391140984804,0.0026520304743115177,-0.0081337962277018
LogisticRegression,72,log_Milk,0.8068917389075201,1.3249737549636496,0.8068917389075201,0.4417338383535025,-0.17875523902040522
LogisticRegression,72,log_Grocery,1.221960080597554,1.4002046382681697,1.221960080597554,0.6590026752781761,-0.05022138814293506
LogisticRegression,72,log_Frozen,-0.0313695731023057,0.0912602008993416,0.0313695731023057,0.20447797910987936,-0.10974184392578966
LogisticRegression,72,log_Detergents_Paper,1.766147797976707,1.1899130838643357,1.766147797976707,1.0837102343622873,-0.037415106188809055
LogisticRegression,72,log_Delicassen,0.0652621473189389,0.47218299282792336,0.0652621473189389,0.12095191443228182,-0.10501999634063114
LogisticRegression,72,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,-0.023162657797146963
LogisticRegression,72,Region_3,0.10118067870446866,0.6264224319827152,0.10118067870446866,0.13838905732482165,0.08706400348218934
LogisticRegression,73,log_Fresh,0.0024061842543119647,-0.7251368919643972,0.0024061842543119647,0.0026520304743115177,-0.022208137956566537
LogisticRegression,73,log_Milk,0.08923324973275827,0.09698905467203903,0.08923324973275827,0.4417338383535025,-0.18170134508112393
LogisticRegression,73,log_Grocery,1.114299731445356,1.2781274206706035,1.114299731445356,0.6590026752781761,-0.14823449483311466
LogisticRegression,73,log_Frozen,0.020677739158913397,-0.1190428632004708,0.020677739158913397,0.20447797910987936,-0.1642558028575416
LogisticRegression,73,log_Detergents_Paper,2.5160307749313766,1.7312730304700121,2.5160307749313766,1.0837102343622873,-0.11640812569544541
LogisticRegression,73,log_Delicassen,-0.23131270911021176,-1.3216747689035153,0.23131270911021176,0.12095191443228182,-0.152994201794905
LogisticRegression,73,Region_2,0.6531534795622134,2.8916607905595657,0.6531534795622134,0.13276562046259496,-0.16655393039417637
LogisticRegression,73,Region_3,-0.22520860743897858,-1.5963668427946611,0.22520860743897858,0.13838905732482165,-0.021960410902575667
LogisticRegression,74,log_Fresh,-0.0036793319131103635,0.9105751008079405,0.0036793319131103635,0.0026520304743115177,-0.11212355909930918
LogisticRegression,74,log_Milk,0.40768607075110985,0.641893348112383,0.40768607075110985,0.4417338383535025,-0.0215338902992189
LogisticRegression,74,log_Grocery,-0.1623741045047373,-0.16950665166620693,0.1623741045047373,0.6590026752781761,0.032750169615273966
LogisticRegression,74,log_Frozen,-0.3487379162837833,1.3736229612349358,0.3487379162837833,0.20447797910987936,0.003147339710884267
LogisticRegression,74,log_Detergents_Paper,-0.5602172346827111,-0.4895500971513681,0.5602172346827111,1.0837102343622873,-0.09164545235011788
LogisticRegression,74,log_Delicassen,-0.007915309490960802,0.029563040271139332,0.007915309490960802,0.12095191443228182,-0.1441065690591733
LogisticRegression,74,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,0.04342779030584526
LogisticRegression,74,Region_3,0.10118067870446866,0.6264224319827152,0.10118067870446866,0.13838905732482165,0.0011047484525428253
LogisticRegression,75,log_Fresh,-0.0016882251315267175,0.37539005619959914,0.0016882251315267175,0.0026520304743115177,-0.042874065068815165
LogisticRegression,75,log_Milk,-0.5368903235712237,-0.9743703455258589,0.5368903235712237,0.4417338383535025,0.08171365983417755
LogisticRegression,75,log_Grocery,-0.6545927013253755,-0.7276385658094099,0.6545927013253755,0.6590026752781761,-0.10526757387721185
LogisticRegression,75,log_Frozen,-0.07549312423479011,0.2695464100998178,0.07549312423479011,0.20447797910987936,-0.14014187731098665
LogisticRegression,75,log_Detergents_Paper,-0.7592938633103855,-0.633268672390916,0.7592938633103855,1.0837102343622873,-0.0645387692100198
LogisticRegression,75,log_Delicassen,-0.21070321928292904,-1.1970165502765826,0.21070321928292904,0.12095191443228182,0.03588083894597777
LogisticRegression,75,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,-0.1791183202678743
LogisticRegression,75,Region_3,0.10118067870446866,0.6264224319827152,0.10118067870446866,0.13838905732482165,-0.1841674724856032
LogisticRegression,76,log_Fresh,-0.002371447211217562,0.5590317586832424,0.002371447211217562,0.0026520304743115177,-0.08555535018286996
LogisticRegression,76,log_Milk,-0.21451888151785065,-0.42276090367602487,0.21451888151785065,0.4417338383535025,-0.051540443170899675
LogisticRegression,76,log_Grocery,-0.2489863200602128,-0.26771716619858743,0.2489863200602128,0.6590026752781761,0.0033946507750165222
LogisticRegression,76,log_Frozen,0.011500188733120822,-0.08195993054512164,0.011500188733120822,0.20447797910987936,-0.19895646954063873
LogisticRegression,76,log_Detergents_Paper,0.5365525192188851,0.3022363997526428,0.5365525192188851,1.0837102343622873,0.0958091267709672
LogisticRegression,76,log_Delicassen,-0.05923533363996438,-0.280850407316342,0.05923533363996438,0.12095191443228182,-0.016457541272752924
LogisticRegression,76,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,0.05314571158804665
LogisticRegression,76,Region_3,0.10118067870446866,0.6264224319827152,0.10118067870446866,0.13838905732482165,-0.052890061318493414
LogisticRegression,77,log_Fresh,-0.00443213032863841,1.1129180677054902,0.00443213032863841,0.0026520304743115177,-0.1962170254145421
LogisticRegression,77,log_Milk,-0.42949885347940575,-0.7906129118665426,0.42949885347940575,0.4417338383535025,-0.07824358601181897
LogisticRegression,77,log_Grocery,-0.8329936770282462,-0.9299293339705762,0.8329936770282462,0.6590026752781761,0.06149785400036206
LogisticRegression,77,log_Frozen,0.1105241333250503,-0.48207740178771896,0.1105241333250503,0.20447797910987936,0.0623574481605878
LogisticRegression,77,log_Detergents_Paper,-1.5495870900373518,-1.203801825125227,1.5495870900373518,1.0837102343622873,0.023390595837871897
LogisticRegression,77,log_Delicassen,0.0642013443015155,0.4657666372764619,0.0642013443015155,0.12095191443228182,0.03836247359945766
LogisticRegression,77,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,0.1484577456558091
LogisticRegression,77,Region_3,0.10118067870446866,0.6264224319827152,0.10118067870446866,0.13838905732482165,0.19095272218150472
LogisticRegression,78,log_Fresh,0.0019768057350531888,-0.6097252203710735,0.0019768057350531888,0.0026520304743115177,0.08113789824902484
LogisticRegression,78,log_Milk,0.8964209497545902,1.4781670952609332,0.8964209497545902,0.4417338383535025,0.16620952479875112
LogisticRegression,78,log_Grocery,1.6254086071769698,1.8576792234474,1.6254086071769698,0.6590026752781761,-0.15212872421256207
LogisticRegression,78,log_Frozen,0.39907912550120866,-1.6480165517553085,0.39907912550120866,0.20447797910987936,0.09028938033512057
LogisticRegression,78,log_Detergents_Paper,2.311717913613769,1.5837742832082253,2.311717913613769,1.0837102343622873,0.11729421617435037
LogisticRegression,78,log_Delicassen,-0.03280638954939609,-0.12099273407303388,0.03280638954939609,0.12095191443228182,-0.09781097278056922
LogisticRegression,78,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,-0.054317925001320516
LogisticRegression,78,Region_3,-0.22520860743897858,-1.5963668427946611,0.22520860743897858,0.13838905732482165,-0.1645609193484787
LogisticRegression,79,log_Fresh,0.002419248647560699,-0.7286484403897627,0.002419248647560699,0.0026520304743115177,0.04429232487657844
LogisticRegression,79,log_Milk,0.020112960975347677,-0.021282600097126615,0.020112960975347677,0.4417338383535025,-0.005774350877774392
LogisticRegression,79,log_Grocery,-0.2877183711637183,-0.311635851840953,0.2877183711637183,0.6590026752781761,0.1376931087765576
LogisticRegression,79,log_Frozen,-0.015318659216431909,0.02640466417421772,0.015318659216431909,0.20447797910987936,0.09380985506252787
LogisticRegression,79,log_Detergents_Paper,-0.9593316493782702,-0.7776811320851091,0.9593316493782702,1.0837102343622873,-0.13751346351343174
LogisticRegression,79,log_Delicassen,0.20599576239111075,1.3234220047029905,0.20599576239111075,0.12095191443228182,0.08103396147128133
LogisticRegression,79,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,-0.01805707110025115
LogisticRegression,79,Region_3,0.10118067870446866,0.6264224319827152,0.10118067870446866,0.13838905732482165,-0.17205621762540724
LogisticRegression,80,log_Fresh,0.0005840082110283661,-0.23535835470616545,0.0005840082110283661,0.0026520304743115177,-0.19877930037972044
LogisticRegression,80,log_Milk,0.6707078361386617,1.0919496194608997,0.6707078361386617,0.4417338383535025,-0.1224150723360284
LogisticRegression,80,log_Grocery,0.666369711875821,0.7702147964028798,0.666369711875821,0.6590026752781761,0.14721725319177564
LogisticRegression,80,log_Frozen,0.09927532470270284,-0.436625315638119,0.09927532470270284,0.20447797910987936,0.18782459630039344
LogisticRegression,80,log_Detergents_Paper,1.7584688861672007,1.1843694785086492,1.7584688861672007,1.0837102343622873,-0.173827526447697
LogisticRegression,80,log_Delicassen,0.016699631070532697,0.1784485618303197,0.016699631070532697,0.12095191443228182,0.09692598297399779
LogisticRegression,80,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,0.07941036981105914
LogisticRegression,80,Region_3,0.10118067870446866,0.6264224319827152,0.10118067870446866,0.13838905732482165,0.10739886494663875
LogisticRegression,81,log_Fresh,-0.005871542018654582,1.499814248591563,0.005871542018654582,0.0026520304743115177,0.1233713610207256
LogisticRegression,81,log_Milk,-0.9424765393270469,-1.6683685007905402,0.9424765393270469,0.4417338383535025,0.09739526481561733
LogisticRegression,81,log_Grocery,-1.3127795820547925,-1.4739636863519718,1.3127795820547925,0.6590026752781761,-0.148369543323992
LogisticRegression,81,log_Frozen,-0.37747619843335833,1.4897432473831953,0.37747619843335833,0.20447797910987936,0.05491021372430077
LogisticRegression,81,log_Detergents_Paper,-1.0425117007571985,-0.8377309659352195,1.0425117007571985,1.0837102343622873,0.17628051960957408
LogisticRegression,81,log_Delicassen,0.1544089511440562,1.0113948730954585,0.1544089511440562,0.12095191443228182,0.06375538479964699
LogisticRegression,81,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,0.02901051443153327
LogisticRegression,81,Region_3,0.10118067870446866,0.6264224319827152,0.10118067870446866,0.13838905732482165,-0.11645246129069312
LogisticRegression,82,log_Fresh,-0.0015955154004203046,0.35047081930244506,0.0015955154004203046,0.0026520304743115177,0.1886788473251511
LogisticRegression,82,log_Milk,0.9394470458408374,1.5517890038764697,0.9394470458408374,0.4417338383535025,-0.0256359637219766
LogisticRegression,82,log_Grocery,0.005768580870195271,0.021152131735441667,0.005768580870195271,0.6590026752781761,0.052558396127410034
LogisticRegression,82,log_Frozen,-0.23094881824769617,0.897682760707046,0.23094881824769617,0.20447797910987936,0.09434941559515264
LogisticRegression,82,log_Detergents_Paper,0.5664421788061995,0.32381451929332483,0.5664421788061995,1.0837102343622873,-0.07542390919275697
LogisticRegression,82,log_Delicassen,0.16886459980511215,1.0988310700263764,0.16886459980511215,0.12095191443228182,0.10960662196954812
LogisticRegression,82,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,0.02517451340793042
LogisticRegression,82,Region_3,-0.22520860743897858,-1.5963668427946611,0.22520860743897858,0.13838905732482165,0.1703018149421317
LogisticRegression,83,log_Fresh,-0.0048021885526774175,1.2123851726201142,0.0048021885526774175,0.0026520304743115177,-0.11867576927264097
LogisticRegression,83,log_Milk,-0.02160849818523589,-0.09267214581538497,0.02160849818523589,0.4417338383535025,-0.14891465152152242
LogisticRegression,83,log_Grocery,-0.9128465418430888,-1.0204753486413038,0.9128465418430888,0.6590026752781761,0.19362716150083709
LogisticRegression,83,log_Frozen,-0.2356742346670025,0.9167763413157828,0.2356742346670025,0.20447797910987936,-0.1472046774412418
LogisticRegression,83,log_Detergents_Paper,-1.0501645781333468,-0.843255776359049,1.0501645781333468,1.0837102343622873,-0.07649086394857602
LogisticRegression,83,log_Delicassen,0.09442019095385017,0.6485478523482546,0.09442019095385017,0.12095191443228182,0.159583103381373
LogisticRegression,83,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,-0.1647677058021682
LogisticRegression,83,Region_3,0.10118067870446866,0.6264224319827152,0.10118067870446866,0.13838905732482165,0.0953580140393433
LogisticRegression,84,log_Fresh,-0.00391747814571272,0.9745858827998688,0.00391747814571272,0.0026520304743115177,0.13088855394062465
LogisticRegression,84,log_Milk,-0.312167664266231,-0.5898476350752406,0.312167664266231,0.4417338383535025,0.19702819585807552
LogisticRegression,84,log_Grocery,-0.16320130792343107,-0.17044462644091782,0.16320130792343107,0.6590026752781761,0.13451913444160518
LogisticRegression,84,log_Frozen,0.1541979862855105,-0.6585465545564985,0.1541979862855105,0.20447797910987936,-0.05732464287622188
LogisticRegression,84,log_Detergents_Paper,-0.8062929779885525,-0.6671985507780934,0.8062929779885525,1.0837102343622873,-0.08647916441300155
LogisticRegression,84,log_Delicassen,-0.005596555409952559,0.04358821777891892,0.005596555409952559,0.12095191443228182,-0.1693945783334222
LogisticRegression,84,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,0.03688217183363851
LogisticRegression,84,Region_3,-0.22520860743897858,-1.5963668427946611,0.22520860743897858,0.13838905732482165,0.02524295615914035
LogisticRegression,85,log_Fresh,-0.00236046712826953,0.5560804472635344,0.00236046712826953,0.0026520304743115177,0.1343584825519401
LogisticRegression,85,log_Milk,0.45855051723217327,0.7289274500002756,0.45855051723217327,0.4417338383535025,-0.08405009730953768
LogisticRegression,85,log_Grocery,-0.4884847426641557,-0.5392869807192803,0.4884847426641557,0.6590026752781761,-0.1258013352090706
LogisticRegression,85,log_Frozen,-0.29076490286205736,1.1393764299923839,0.29076490286205736,0.20447797910987936,-0.1893744763399257
LogisticRegression,85,log_Detergents_Paper,0.4457505111475889,0.23668407792131704,0.4457505111475889,1.0837102343622873,-0.06549478470189474
LogisticRegression,85,log_Delicassen,0.12632528342006852,0.8415284659052829,0.12632528342006852,0.12095191443228182,-0.13283707837202
LogisticRegression,85,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,-0.032028486772160664
LogisticRegression,85,Region_3,0.10118067870446866,0.6264224319827152,0.10118067870446866,0.13838905732482165,-0.0775909284743348
LogisticRegression,86,log_Fresh,-0.0014462679354293618,0.31035493403318276,0.0014462679354293618,0.0026520304743115177,0.04545018176177207
LogisticRegression,86,log_Milk,-0.7132953699448243,-1.2762168383474082,0.7132953699448243,0.4417338383535025,0.09006172428886694
LogisticRegression,86,log_Grocery,-1.104987092426852,-1.2383455672281936,1.104987092426852,0.6590026752781761,-0.02022718249474323
LogisticRegression,86,log_Frozen,-0.03240904923528391,0.09546032202618847,0.03240904923528391,0.20447797910987936,0.07225269341846802
LogisticRegression,86,log_Detergents_Paper,-1.0895509053306236,-0.871689786256303,1.0895509053306236,1.0837102343622873,0.1605916400834666
LogisticRegression,86,log_Delicassen,-0.09751823679940613,-0.5124077409387331,0.09751823679940613,0.12095191443228182,-0.14685205371348445
LogisticRegression,86,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,0.004513952008145999
LogisticRegression,86,Region_3,0.10118067870446866,0.6264224319827152,0.10118067870446866,0.13838905732482165,0.012458763897022551
LogisticRegression,87,log_Fresh,6.519614156140491e-05,-0.09590804339730556,6.519614156140491e-05,0.0026520304743115177,-0.14993127126477038
LogisticRegression,87,log_Milk,0.24455741955559548,0.36276408138044963,0.24455741955559548,0.4417338383535025,-0.06594961594393195
LogisticRegression,87,log_Grocery,-0.27285287099506395,-0.29477970272871107,0.27285287099506395,0.6590026752781761,-0.13405800816617158
LogisticRegression,87,log_Frozen,0.10458376577278636,-0.45807467342683383,0.10458376577278636,0.20447797910987936,-0.09031408545513259
LogisticRegression,87,log_Detergents_Paper,-0.15258900316916554,-0.19527271730830087,0.15258900316916554,1.0837102343622873,-0.14051422411002387
LogisticRegression,87,log_Delicassen,0.008186590503663787,0.12695672573645123,0.008186590503663787,0.12095191443228182,0.02327743623738049
LogisticRegression,87,Region_2,-0.08072683455263313,-0.34582202838753073,0.08072683455263313,0.13276562046259496,0.15674802373050212
LogisticRegression,87,Region_3,0.10118067870446866,0.6264224319827152,0.10118067870446866,0.13838905732482165,0.023146234680508165
LogisticRegression,88,log_Fresh,0.000569625973821133,-0.23149258601283665,0.000569625973821133,0.0026520304743115177,0.14125958664125127
LogisticRegression,88,log_Milk,-0.3664835790457838,-0.6827875408071876,0.3664835790457838,0.4417338383535025,0.08638549863228134
LogisticRegression,88,log_Grocery,-0.9465138947144517,-1.0586511189669336,0.9465138947144517,0.6590026752781761,0.03668722154360249
LogisticRegression,88,log_Frozen,-0.17444880687098935,0.6693880611736528,0.17444880687098935,0.20447797910987936,0.03459647819502559
LogisticRegression,88,log_Detergents_Paper,-0.5560249825334863,-0.486523601725537,0.5560249825334863,1.0837102343622873,0.053307471109232674
LogisticRegression,88,log_Delicassen,-0.005596555409952559,0.04358821777891892,0.005596555409952559,0.12095191443228182,0.09517868544355262
LogisticRegression,88,Region_2,0.6531534795622134,2.8916607905595657,0.6531534795622134,0.13276562046259496,-0.09154619861822125
LogisticRegression,88,Region_3,-0.22520860743897858,-1.5963668427946611,0.22520860743897858,0.13838905732482165,0.15309821319484201
LogisticRegression,89,log_Fresh,0.00039240273457409234,-0.18385715627128124,0.00039240273457409234,0.0026520304743115177,-0.0697517518713234
LogisticRegression,89,log_Milk,-0.8940693878682091,-1.5855390738795514,0.8940693878682091,0.4417338383535025,0.14179485160532862
LogisticRegression,89,log_Grocery,-1.346929905198439,-1.5126871018179622,1.346929905198439,0.6590026752781761,0.1794719605113544
LogisticRegression,89,log_Frozen,0.03127131331648271,-0.16184740023254757,0.03127131331648271,0.20447797910987936,-0.01600609033009809
LogisticRegression,89,log_Detergents_Paper,-1.2746106163739024,-1.0052891855867234,1.2746106163739024,1.0837102343622873,0.06854838196938429
LogisticRegression,89,log_Delicassen,-0.09783290960445196,-0.5143110656525466,0.09783290960445196,0.12095191443228182,-0.12375466309561141
