CustomerID,Channel,Region,Fresh,Milk,Grocery,Frozen,Detergents_Paper,Delicassen,ClusterID,PC1,PC2,PC3
266,1,1,5909,23527,13699,10155,830,3636,1,1.5619108187176893,1.7293514046550051,0.593197286085489
267,2,1,572,9763,22182,2221,4882,2563,1,2.212005351992212,-0.2360380713812885,1.2330643086146376
268,1,1,20893,1222,2576,3975,737,3628,2,-0.8118137284953693,1.4534957189344397,0.473884110441022
269,2,1,11908,8053,19847,1069,6374,698,1,1.789647572922711,0.07962340807999464,-0.8108830004731535
270,1,1,15218,258,1138,2516,333,204,4,-2.672513191259851,-0.21693237945154417,-0.6988137816827271
271,1,1,4720,1032,975,5500,197,56,4,-2.4382901478229515,-0.6592802872948624,-0.9360902328370331
272,1,1,2083,5007,1563,1120,147,1550,0,-0.7182099977953665,-0.16187289434738367,1.1723424548591241
273,1,1,514,8323,6869,529,93,1040,0,0.2671243214894976,-1.158492226340104,1.4099514766857948
274,1,3,36817,3045,1493,4802,210,1824,2,-1.2127054139375777,1.653454308640748,-0.012633740369774944
275,1,3,894,1703,1841,744,759,1153,0,-0.5925492008549383,-1.0124590127862123,1.2436727876442628
276,1,3,680,1610,223,862,96,379,4,-2.5496593676528025,-1.4206969342380285,1.2334177977794847
277,1,3,27901,3749,6964,4479,603,2503,2,0.10314211399165701,1.6136683339453994,-0.03496146351946336
278,1,3,9061,829,683,16919,621,139,4,-2.3807105031825495,0.41622481311531057,-0.8097651066427892
279,1,3,11693,2317,2543,5845,274,1409,2,-0.9723303733003493,1.1298647470551668,0.2622502674875844
280,2,3,17360,6200,9694,1293,3620,1721,1,1.2092158158396642,0.6833620609318222,-0.30152996733459286
281,1,3,3366,2884,2431,977,167,1104,0,-0.8031377302148868,-0.24642199081446928,0.7449997592078758
282,2,3,12238,7108,6235,1093,2328,2079,1,0.9829076847034035,0.5803974133075519,0.05483482963393259
283,1,3,49063,3965,4252,5970,1041,1404,2,-0.11403704012003771,1.7227051943168137,-0.6184755247506719
284,1,3,25767,3613,2013,10303,314,1384,2,-0.9462697712168218,1.7513713623068254,-0.11926854807165804
285,1,3,68951,4411,12609,8692,751,2406,2,0.41825426733073334,2.2742535044485996,-0.5700125187075348
286,1,3,40254,640,3600,1042,436,18,0,-1.9075540728825204,-1.1127246698473112,-2.675798942161065
287,1,3,7149,2247,1242,1619,1226,128,0,-1.0974790884675707,-0.7017773485685458,-0.9328624669841316
288,1,3,15354,2102,2828,8366,386,1027,2,-0.9669709917830026,1.2481917302406291,-0.08585429146527215
289,1,3,16260,594,1296,848,445,258,4,-1.9434043397871896,-0.5052584014396846,-0.6844153445064365
290,1,3,42786,286,471,1388,32,22,4,-4.193785478776864,-0.8591759891195835,-1.999019245858331
291,1,3,2708,2160,2642,502,965,1522,0,-0.20099477087213102,-0.6170691234637097,0.8362828227675492
292,1,3,6022,3354,3261,2507,212,686,2,-0.7216028960453835,0.2333975426891605,0.1358613296394891
293,1,3,2838,3086,4329,3838,825,1060,2,-0.10044691447709812,0.23751819393545495,0.5138237083166699
294,2,2,3996,11103,12469,902,5952,741,1,1.796088187333482,-0.3680328854190743,-0.2572831294090427
295,1,2,21273,2013,6550,909,811,1854,2,-0.003974239868692214,0.5589637551875152,-0.04391197880440619
296,2,2,7588,1897,5234,417,2208,254,0,0.0018898934925292603,-1.0750406469312164,-0.783303376541441
297,1,2,19087,1304,3643,3045,710,898,2,-0.8092745518148443,0.7299417694742706,-0.3081640025877919
298,2,2,8090,3199,6986,1455,3712,531,0,0.5634082466400155,-0.13162406066284796,-0.5495804921258298
299,2,2,6758,4560,9965,934,4538,1037,1,1.1605336846141914,-0.10035303806233054,-0.17863492603322317
300,1,2,444,879,2060,264,290,259,0,-1.2622072278808585,-2.4226703557147427,0.8713089756223515
301,2,2,16448,6243,6360,824,2662,2005,1,0.974355385527089,0.5327305259923204,-0.09876322552931904
302,2,2,5283,13316,20399,1809,8752,172,1,1.9285547996869474,-0.5288187777781221,-1.3250768700446478
303,2,2,2886,5302,9785,364,6236,555,3,1.3880351460548075,-1.126028840987037,-0.18874401973333557
304,2,2,2599,3688,13829,492,10069,59,3,1.1438945154081857,-2.0090026950933844,-1.4719850300276305
305,2,2,161,7460,24773,617,11783,2410,3,2.63592861784199,-1.4286412489657179,1.6718186556142531
306,2,2,243,12939,8852,799,3909,211,3,1.5665991023573682,-2.0232443760313146,0.3379764681264809
307,2,2,6468,12867,21570,1840,7558,1543,1,2.239637262523794,0.4594891709320305,-0.17070031604374972
308,1,2,17327,2374,2842,1149,351,925,2,-0.7461411830975035,0.35871087956121245,-0.16219770439773826
309,1,2,6987,1020,3007,416,257,656,0,-1.1240661162112648,-0.7056096216106987,0.1442381826939224
310,2,2,918,20655,13567,1465,6846,806,1,2.2635723886102794,-0.630998119977803,0.3530907966312196
311,1,2,7034,1492,2405,12569,299,1117,2,-1.2785561262463827,1.1256064854345127,0.3669902340067505
312,1,2,29635,2335,8280,3046,371,117,0,-0.671609126543463,0.16849974288039238,-1.7033758385981856
313,2,2,2137,3737,19172,1274,17120,142,3,1.5456040966349804,-1.3158884010080345,-1.0166294264877294
314,1,2,9784,925,2405,4447,183,297,4,-1.8073404131647535,0.19895467274170875,-0.4127664920291051
315,1,2,10617,1795,7647,1483,857,1233,2,-0.03459264332275894,0.3205843265274159,0.004293002907718974
316,2,2,1479,14982,11924,662,3891,3508,1,2.1488584022899686,-0.21771407704897106,1.08806631808082
317,1,2,7127,1375,2201,2679,83,1059,2,-1.6189770298781514,0.44037565747422136,0.5218507190864735
318,1,2,1182,3088,6114,978,821,1637,0,0.3579369374383148,-0.567115067713756,1.1206582245183354
319,1,2,11800,2713,3558,2121,706,51,0,-0.8548851434046093,-0.7080389995811052,-1.740804229787073
320,2,2,9759,25071,17645,1128,12408,1625,1,2.6630148077061553,0.48338228551633206,-0.3919025396623372
321,1,2,1774,3696,2280,514,275,834,0,-0.48298537898399907,-0.9037431327644324,0.8096869210959889
322,1,2,9155,1897,5167,2714,228,1113,2,-0.7059532661235026,0.5609415685176284,0.19896237857906704
323,1,2,15881,713,3315,3703,1470,229,0,-1.160479146551372,0.08318717779164816,-1.0298543908349436
324,1,2,13360,944,11593,915,1679,573,0,-0.017896123979337313,-0.23226076623836078,-0.602545015747687
325,1,2,25977,3587,2464,2369,140,1092,2,-0.9866759516365445,1.0120092464236614,-0.16139599143276048
326,1,2,32717,16784,13626,60869,1272,5609,1,1.2834565469175736,3.3603843941043636,0.03588957402637001
327,1,2,4414,1610,1431,3498,387,834,2,-1.3017866640468214,0.2310235417688696,0.45404403132709825
328,1,2,542,899,1664,414,88,522,4,-1.689365838313708,-1.7964626713217888,1.3324887632539295
329,1,2,16933,2209,3389,7849,210,1534,2,-0.9781376569919786,1.4528894343529577,0.14363744506643564
330,1,2,5113,1486,4583,5127,492,739,2,-0.7376624498122968,0.39080153471019763,0.15361195621079865
331,1,2,9790,1786,5109,3570,182,1043,2,-0.8594400656127309,0.6894469228593008,0.160435758928611
332,2,2,11223,14881,26839,1234,9606,1102,1,2.4502047809878844,0.3659547015242538,-0.6571929792904156
333,1,2,22321,3216,1447,2208,178,2602,2,-1.0759665176116135,1.2539077622771884,0.4368680798260174
334,2,2,8565,4980,67298,131,38102,1215,3,3.094117702476253,-0.9292734476126283,-0.6444636244546408
335,2,2,16823,928,2743,11559,332,3486,2,-1.2803132354238116,1.8404757580883013,0.6323390005474997
336,2,2,27082,6817,10790,1365,4111,2139,1,1.3513744330049067,0.9819864778304417,-0.40810711546667344
337,1,2,13970,1511,1330,650,146,778,0,-1.5972067259846168,-0.0762662020047578,0.06781209487937959
338,1,2,9351,1347,2611,8170,442,868,2,-1.177723104495976,0.9091352867680933,0.06013827747825938
339,1,2,3,333,7021,15601,15,550,4,-2.030104759173886,-2.1364645263206796,3.5352317866687293
340,1,2,2617,1188,5332,9584,573,1942,2,-0.5822879038999416,0.7710421809833482,0.9565526625569588
341,2,3,381,4025,9670,388,7271,1371,3,1.5809786874872223,-1.579369304539357,1.200642090544433
342,2,3,2320,5763,11238,767,5162,2158,1,1.6008593086529952,-0.297374735978945,0.6560693524330703
343,1,3,255,5758,5923,349,4595,1328,3,1.395379331212755,-1.7362938285638254,1.4468108125290138
344,2,3,1689,6964,26316,1456,15469,37,3,1.7711792335730783,-1.8131932836906257,-1.7298045977024308
345,1,3,3043,1172,1763,2234,217,379,0,-1.5955004517231715,-0.4639534904092867,0.24493365919302007
346,1,3,1198,2602,8335,402,3843,303,3,0.7439963317781043,-1.7478662791248183,-0.022695431756705003
347,2,3,2771,6939,15541,2693,6600,1115,1,1.6828348818535854,0.09243465822402022,0.10688032557905651
348,2,3,27380,7184,12311,2809,4621,1022,1,1.2823480487247734,1.0168788620846343,-0.87261798996
349,1,3,3428,2380,2028,1341,1184,665,0,-0.4823037837749988,-0.40470310154069283,0.25389443104820275
350,2,3,5981,14641,20521,2005,12218,445,1,2.224036837264368,-0.04542855699156403,-0.894799340136466
351,1,3,3521,1099,1997,1796,173,995,0,-1.463433344074812,-0.1098687526024806,0.7422681434301923
352,2,3,1210,10044,22294,1741,12638,3137,1,2.541648551992537,-0.0005285919784329745,0.9111324024249823
353,1,3,608,1106,1533,830,90,195,4,-1.8662323812317898,-1.8080231551572907,0.7126665573652101
354,2,3,117,6264,21203,228,8682,1111,3,2.3708003493474106,-2.3386769107800367,1.457637362173004
355,1,3,14039,7393,2548,6386,1333,2341,2,0.18228262431517062,1.529517019915385,0.20242128504593881
356,1,3,190,727,2012,245,184,127,0,-1.56465212475644,-3.0919031867974383,0.911273041549844
357,1,3,22686,134,218,3157,9,548,4,-4.8695452370353065,0.5258148628780996,0.3295947973552755
358,2,3,37,1275,22272,137,6747,110,3,1.2686786442427562,-4.158059594984571,0.7965519684143848
359,1,3,759,18664,1660,6114,536,4100,2,0.44025719444341965,0.7211263281211793,1.882284596862772
360,1,3,796,5878,2109,340,232,776,0,-0.2548192627554616,-1.3804179171707642,1.1221712266008381
361,1,3,19746,2872,2006,2601,468,503,2,-0.9354381371382597,0.5512162109731423,-0.5791203048105992
362,1,3,4734,607,864,1206,159,405,4,-2.3465276106443023,-0.607432930942983,0.2665066994800724
363,1,3,2121,1601,2453,560,179,712,0,-1.0515808658081083,-0.9429702538630702,0.739989698995364
364,1,3,4627,997,4438,191,1335,314,0,-0.41383542498093756,-1.6029412022618146,-0.31394424374023094
365,1,3,2615,873,1524,1103,514,468,0,-1.4193155029760824,-0.8345569132077725,0.37792308474980196
366,2,3,4692,6128,8025,1619,4515,3105,1,1.3447366255879396,0.4933818173563679,0.5934404254934718
367,1,3,9561,2217,1664,1173,222,447,0,-1.2831992782541768,-0.15518034770072325,-0.1894408885025415
368,1,3,3477,894,534,1457,252,342,4,-2.2780284207411063,-0.6824597543603734,0.28073549617819266
369,1,3,22335,1196,2406,2046,101,558,2,-1.739563304375667,0.4872251133681248,-0.35441682704055705
370,1,3,6211,337,683,1089,41,296,4,-3.2540125458387057,-0.6890880749319414,0.1988482492723748
371,2,3,39679,3944,4955,1364,523,2235,2,-0.008373997036048141,1.1752513688500117,-0.17822781563518778
372,1,3,20105,1887,1939,8164,716,790,2,-1.0766453157868003,1.2009046069409066,-0.36948385127608396
373,1,3,3884,3801,1641,876,397,4829,2,-0.3422784787594498,0.36599671146544305,1.4409092988202317
374,2,3,15076,6257,7398,1504,1916,3113,1,0.9617557638509685,0.9680937100577425,0.19643460691397
375,1,3,6338,2256,1668,1492,311,686,0,-1.090402760490355,-0.04614102468094488,0.1850912898834397
376,1,3,5841,1450,1162,597,476,70,0,-1.633623279537868,-1.5012615551328348,-1.0157063674411184
377,2,3,3136,8630,13586,5641,4666,1426,1,1.5637082270514506,0.6253687903953663,0.2207152799548501
378,1,3,38793,3154,2648,1034,96,1242,2,-1.053016961421067,0.8436070533847337,-0.2061906139443629
379,1,3,3225,3294,1902,282,68,1114,0,-1.011455740447613,-0.776564848531128,0.9135680201561271
380,2,3,4048,5164,10391,130,813,179,3,0.6480566578711326,-1.8436683069731414,-0.7202964252601723
381,1,3,28257,944,2146,3881,600,270,2,-1.5511514930235653,0.4775333931086847,-1.0516450025548956
382,1,3,17770,4591,1617,9927,246,532,2,-1.1448755600734488,1.2340318678985096,-0.45511677922704863
383,1,3,34454,7435,8469,2540,1711,2893,1,0.9537353413145793,1.5366844133989324,-0.22802627058066022
384,1,3,1821,1364,3450,4006,397,361,0,-1.0139639558473699,-0.4309920389305066,0.2701962163149001
385,1,3,10683,21858,15400,3635,282,5120,1,1.3628150545240698,1.669519249791468,0.6615123942724226
386,1,3,11635,922,1614,2583,192,1068,2,-1.7407081361612755,0.5419332746990215,0.2811004613593421
387,1,3,1206,3620,2857,1945,353,967,0,-0.38810910706006196,-0.39985980059857423,0.9839199704841103
388,1,3,20918,1916,1573,1960,231,961,2,-1.3571852325010478,0.6898386251237493,-0.09725840795503476
389,1,3,9785,848,1172,1677,200,406,4,-2.0355222414330374,-0.13283403126494336,-0.13965280682544504
390,1,3,9385,1530,1422,3019,227,684,2,-1.5731068855635675,0.4009353627674372,0.08319032777384679
391,1,3,3352,1181,1328,5502,311,1000,2,-1.565052361919832,0.3746699728747901,0.7238065121729128
392,1,3,2647,2761,2313,907,95,1827,0,-0.9223499520372808,-0.15264386293921003,1.2080163031681206
393,1,3,518,4180,3600,659,122,654,0,-0.4256808608301159,-1.3369279558411558,1.2357397601924995
394,1,3,23632,6730,3842,8620,385,819,2,-0.2972512439641066,1.4843284382033912,-0.5169725759502957
395,1,3,12377,865,3204,1398,149,452,0,-1.5820515272641336,-0.0688774067444872,-0.2666402885310513
396,1,3,9602,1316,1263,2921,841,290,0,-1.4285973652155552,-0.028250627654464167,-0.5354397993727636
397,2,3,4515,11991,9345,2644,3378,2213,1,1.5605918137907924,0.6588055243854777,0.38165490068577157
398,1,3,11535,1666,1428,6838,64,743,2,-2.021973388696803,0.9567103461187131,0.16663103406654547
399,1,3,11442,1032,582,5390,74,247,4,-2.8338322911639042,0.3331377326391787,-0.31966270314704387
400,1,3,9612,577,935,1601,469,375,4,-2.077835382363047,-0.2752436471119687,-0.22156044716537862
401,1,3,4446,906,1238,3576,153,1014,4,-1.9334112799344771,0.2924720043586291,0.7247822235652019
402,1,3,27167,2801,2128,13223,92,1902,2,-1.4168928934611529,2.0368269605627822,0.1853600570199653
403,1,3,26539,4753,5091,220,10,340,0,-1.2337398032529767,-0.41314750220872,-0.5942657987061867
404,1,3,25606,11006,4604,127,632,288,0,0.4770957319668482,-0.8111169349318234,-1.1813730234548043
405,1,3,18073,4613,3444,4324,914,715,2,-0.19393470906554808,0.9214842720243603,-0.5269789493269851
406,1,3,6884,1046,1167,2069,593,378,0,-1.5922254683750345,-0.2257759926144595,-0.17049539908117578
407,1,3,25066,5010,5026,9806,1092,960,2,0.03659127675547131,1.551545400130882,-0.5893358060707216
408,2,3,7362,12844,18683,2854,7883,553,1,1.9517474214983306,0.2920713406320518,-0.7978197981995733
409,2,3,8257,3880,6407,1646,2730,344,0,0.43016330750830184,-0.2072966203260687,-0.7707671003036708
410,1,3,8708,3634,6100,2349,2123,5137,1,0.6970085094621638,1.0879902664312664,0.7576458850598957
411,1,3,6633,2096,4563,1389,1860,1892,2,0.13896534034977634,0.2665298847117448,0.41156208101606595
412,1,3,2126,3289,3281,1535,235,4365,2,-0.26097534000397754,0.3408920704970345,1.6249364718053247
413,1,3,97,3605,12400,98,2970,62,3,1.098592493293863,-3.9975873727611715,0.16660220642719992
414,1,3,4983,4859,6633,17866,912,2435,2,0.31143782453350954,1.562349393918893,0.6165124692710816
415,1,3,5969,1990,3417,5679,1135,290,0,-0.6498796563298807,0.12019196805063988,-0.5221329177149835
416,2,3,7842,6046,8552,1691,3540,1874,1,1.1670416816608618,0.5209248828924604,0.10720690723001645
417,2,3,4389,10940,10908,848,6728,993,1,1.807772677278614,-0.24505202611913787,-0.13004240476238535
418,1,3,5065,5499,11055,364,3485,1063,1,1.3489771015972818,-0.6058933339072305,-0.018036256620711212
419,2,3,660,8494,18622,133,6740,776,3,2.2501243058198606,-1.9913566115931873,0.5392521862717771
420,1,3,8861,3783,2223,633,1580,1521,0,0.04053619108792422,0.01503657440371778,0.24101114667100668
421,1,3,4456,5266,13227,25,6818,1393,3,1.9744528802165089,-1.7975109963514537,0.1362305675192801
422,2,3,17063,4847,9053,1031,3415,1784,1,1.0631087717477052,0.5594170325960822,-0.23826762889288744
423,1,3,26400,1377,4172,830,948,1218,2,-0.4518529940547751,0.38087728552904704,-0.31051710629474216
424,2,3,17565,3686,4657,1059,1803,668,0,0.2097807182051679,0.17716754814411292,-0.629713042783384
425,2,3,16980,2884,12232,874,3213,249,0,0.629508009196495,-0.38759658106904443,-1.3316202581839658
426,1,3,11243,2408,2593,15348,108,1886,2,-1.294188913491778,1.7212355105611798,0.5302889669799729
427,1,3,13134,9347,14316,3141,5079,1894,1,1.6655962244008677,1.0536090829348208,-0.25533449112810824
428,1,3,31012,16687,5429,15082,439,1163,2,0.35750515769139996,2.099433710842771,-0.5664486928994619
429,1,3,3047,5970,4910,2198,850,317,0,0.16042602155153796,-0.40535570181831604,-0.24857918724580516
430,1,3,8607,1750,3580,47,84,2501,0,-0.6815526866342553,-0.9576921495297468,0.9126110171489586
431,1,3,3097,4230,16483,575,241,2080,1,0.6599715113742471,-0.2420518619716954,0.8471271269998792
432,1,3,8533,5506,5160,13486,1377,1498,2,0.2889275313148349,1.4494600587131428,0.08767349883189517
433,1,3,21117,1162,4754,269,1328,395,0,-0.410770305410957,-0.7232885518952022,-0.8699923926570314
434,1,3,1982,3218,1493,1541,356,1449,0,-0.7218512982963085,-0.15328550750589232,1.083619990170221
435,1,3,16731,3922,7994,688,2371,838,1,0.6947438552818328,0.04553748277394868,-0.5752686703239654
436,1,3,29703,12051,16027,13135,182,2204,2,0.5922014126327264,2.2711296753363484,-0.19166066805364232
437,1,3,39228,1431,764,4510,93,2346,2,-2.1532243008896557,1.6972804904618812,0.32849728221081204
438,2,3,14531,15488,30243,437,14841,1867,1,2.8525767676040386,0.19460002308991797,-0.5243573089343083
439,1,3,10290,1981,2232,1038,168,2125,2,-1.0117667920942917,0.45278454533107537,0.6604578751679234
440,1,3,2787,1698,2510,65,477,52,0,-0.9156408925598072,-2.918261077423318,-0.9249211044872808
